# Fix print output for fix myFixReactions
0,0,0,0,
0,0,1,0,
1,1,2,3,
2,3,4,4,
5,5,6,4,
8,5,6,7,
8,7,6,9,
10,7,7,9,
11,8,8,10,
11,9,10,10,
11,11,10,10,
12,13,12,11,
15,13,13,12,
16,14,13,15,
16,14,13,16,
16,14,14,16,
16,16,14,18,
18,16,14,22,
19,18,15,22,
19,19,17,24,
20,19,17,24,
20,19,18,25,
21,19,18,25,
22,21,20,26,
24,22,21,26,
26,26,22,27,
27,28,24,28,
27,29,24,30,
28,30,24,30,
30,30,24,30,
31,30,24,32,
32,31,26,32,
33,33,26,32,
34,33,27,34,
37,33,29,34,
38,36,29,36,
38,38,29,36,
39,39,29,36,
40,39,29,36,
40,39,30,37,
41,42,31,38,
44,43,32,38,
44,45,32,38,
45,46,33,38,
45,47,35,39,
47,48,35,39,
47,50,35,41,
49,50,37,41,
51,50,38,42,
52,50,39,44,
52,50,39,45,
55,51,40,46,
57,52,40,47,
58,53,42,48,
59,53,42,48,
60,54,44,53,
61,57,45,55,
62,59,46,55,
62,61,47,58,
63,61,47,59,
65,62,49,59,
67,63,49,59,
68,63,50,60,
69,64,50,60,
70,64,51,60,
70,65,51,60,
70,67,52,61,
70,70,52,62,
70,71,53,63,
71,72,53,64,
73,73,53,65,
76,75,54,68,
77,75,54,68,
77,75,55,69,
78,75,56,70,
79,75,57,70,
79,77,57,71,
79,77,59,71,
79,78,60,73,
82,78,62,73,
82,79,62,73,
82,80,63,73,
83,80,64,74,
84,81,66,75,
84,83,66,75,
84,86,69,75,
85,86,69,75,
87,86,70,75,
87,87,70,76,
87,90,70,77,
88,90,71,77,
90,90,71,79,
91,91,73,79,
92,92,73,80,
94,94,74,80,
95,95,74,81,
96,95,76,81,
98,95,77,81,
98,97,78,83,
100,100,78,84,
101,100,78,86,
101,100,78,86,
102,103,78,87,
102,103,78,87,
102,104,78,87,
102,104,78,87,
103,106,78,89,
103,106,78,89,
104,106,80,90,
104,106,80,90,
105,109,81,92,
105,109,81,92,
106,109,82,92,
106,109,82,92,
108,111,83,92,
108,111,83,92,
109,111,83,92,
109,111,83,92,
109,112,84,92,
109,112,84,92,
110,113,84,93,
110,113,84,93,
110,115,84,94,
110,115,84,94,
110,115,85,95,
110,115,85,95,
110,118,86,96,
110,118,86,96,
111,119,89,96,
111,119,89,96,
113,120,89,96,
113,120,89,96,
113,121,90,98,
113,121,90,98,
115,123,91,98,
115,123,91,98,
115,124,94,98,
115,124,94,98,
115,125,94,99,
115,125,94,99,
115,126,95,101,
115,126,95,101,
116,127,95,102,
116,127,95,102,
116,128,95,102,
116,128,95,102,
116,128,95,102,
116,128,95,102,
118,128,96,102,
118,128,96,102,
119,128,96,103,
119,128,96,103,
119,128,96,103,
119,128,96,103,
119,128,96,104,
119,128,96,104,
121,128,96,104,
121,128,96,104,
123,129,96,105,
123,129,96,105,
123,130,97,106,
123,130,97,106,
123,130,97,107,
123,130,97,107,
124,133,98,108,
124,133,98,108,
126,133,100,109,
126,133,100,109,
127,133,100,109,
127,133,100,109,
128,133,100,110,
128,133,100,110,
128,133,100,111,
128,133,100,111,
128,133,102,112,
128,133,102,112,
128,134,103,113,
128,134,103,113,
129,135,104,114,
129,135,104,114,
129,137,106,114,
129,137,106,114,
129,140,106,114,
129,140,106,114,
131,142,108,115,
131,142,108,115,
132,145,108,116,
132,145,108,116,
133,146,110,118,
133,146,110,118,
134,147,111,119,
134,147,111,119,
135,147,114,119,
135,147,114,119,
135,148,114,119,
135,148,114,119,
136,150,114,119,
136,150,114,119,
136,152,114,119,
136,152,114,119,
137,153,115,121,
137,153,115,121,
141,156,117,122,
141,156,117,122,
144,156,119,122,
144,156,119,122,
145,157,120,122,
145,157,120,122,
145,157,122,123,
145,157,122,123,
147,158,123,123,
147,158,123,123,
151,158,123,125,
151,158,123,125,
151,158,125,126,
151,158,125,126,
153,160,125,126,
153,160,125,126,
153,162,126,126,
153,162,126,126,
154,163,126,126,
154,163,126,126,
154,166,129,129,
154,166,129,129,
154,167,131,130,
154,167,131,130,
154,169,131,133,
154,169,131,133,
154,171,131,133,
154,171,131,133,
154,173,131,134,
154,173,131,134,
155,174,131,135,
155,174,131,135,
158,176,132,136,
158,176,132,136,
159,178,135,136,
159,178,135,136,
161,180,137,136,
161,180,137,136,
161,180,137,137,
161,180,137,137,
161,180,139,139,
161,180,139,139,
161,182,139,139,
161,182,139,139,
161,184,139,139,
161,184,139,139,
162,186,139,140,
162,186,139,140,
163,188,141,142,
163,188,141,142,
165,188,143,142,
165,188,143,142,
167,189,144,143,
167,189,144,143,
168,190,145,144,
168,190,145,144,
169,192,146,144,
169,192,146,144,
171,192,146,144,
171,192,146,144,
171,192,148,145,
171,192,148,145,
171,193,149,146,
171,193,149,146,
171,195,150,146,
171,195,150,146,
172,196,153,146,
172,196,153,146,
172,198,154,146,
172,198,154,146,
173,198,154,149,
173,198,154,149,
174,198,155,150,
174,198,155,150,
175,199,155,151,
175,199,155,151,
175,200,157,153,
175,200,157,153,
176,201,159,153,
176,201,159,153,
178,201,159,153,
178,201,159,153,
180,205,159,153,
180,205,159,153,
182,206,159,154,
182,206,159,154,
183,207,160,155,
183,207,160,155,
184,210,161,155,
184,210,161,155,
185,211,162,155,
185,211,162,155,
186,211,162,156,
186,211,162,156,
187,212,163,156,
187,212,163,156,
188,213,163,156,
188,213,163,156,
189,214,165,156,
189,214,165,156,
191,214,165,156,
191,215,166,156,
191,215,166,156,
192,217,166,156,
192,218,166,156,
194,218,167,156,
194,218,168,156,
195,219,168,156,
195,220,168,158,
195,221,168,158,
195,222,168,158,
197,225,169,158,
197,226,169,158,
197,228,169,158,
197,230,169,158,
197,232,169,158,
197,233,169,158,
197,233,169,159,
197,236,169,160,
197,236,169,160,
198,237,169,160,
198,238,169,160,
198,238,169,160,
198,240,169,160,
199,241,169,160,
199,242,169,160,
200,244,169,160,
200,245,169,160,
200,247,169,160,
200,247,169,160,
200,248,170,160,
200,248,170,160,
200,249,170,160,
200,251,171,160,
200,254,171,160,
200,255,171,162,
200,255,172,162,
200,255,172,163,
200,256,172,163,
200,256,172,164,
201,258,172,164,
201,259,172,164,
201,259,172,164,
201,259,172,164,
202,259,172,164,
202,259,172,164,
202,260,172,164,
203,261,172,165,
203,262,172,165,
204,264,173,165,
204,264,174,165,
204,265,174,165,
205,265,174,165,
206,266,174,165,
206,268,174,165,
206,268,174,165,
206,269,174,165,
206,269,174,165,
206,269,174,165,
206,270,174,165,
206,270,174,165,
206,271,174,165,
206,271,174,165,
206,271,174,165,
206,272,174,165,
206,273,174,165,
206,273,174,165,
206,273,174,165,
206,274,174,165,
206,274,174,165,
206,274,174,165,
206,274,174,165,
206,274,174,165,
206,274,174,165,
206,274,174,165,
206,274,174,165,
206,274,174,165,
206,274,174,165,
206,274,174,165,
206,274,174,165,
206,274,174,165,
206,274,174,165,
206,274,174,165,
206,274,174,165,
206,274,174,165,
206,274,174,165,
206,274,174,165,
206,274,174,165,
206,274,174,165,
206,274,174,165,
206,274,174,165,
206,274,174,165,
206,274,174,165,
206,274,174,165,
206,274,174,165,
206,274,174,165,
206,274,174,165,
206,274,174,165,
206,274,174,165,
206,274,174,165,
206,274,174,165,
206,274,174,165,
206,274,174,165,
206,274,174,165,
206,274,174,165,
206,274,174,165,
206,274,174,165,
206,274,174,165,
206,274,174,165,
206,274,174,165,
206,274,174,165,
206,274,174,165,
206,274,174,165,
206,275,174,165,
206,275,174,165,
206,275,174,166,
206,275,174,166,
206,275,174,166,
206,275,174,166,
206,275,175,166,
206,275,175,166,
206,275,176,166,
206,275,176,166,
207,276,177,166,
207,276,177,166,
207,276,177,166,
207,276,177,166,
207,276,178,166,
207,276,178,166,
207,276,179,166,
207,276,179,166,
208,276,179,166,
208,276,179,166,
208,277,181,166,
208,277,181,166,
209,278,181,166,
209,278,181,166,
211,278,181,166,
211,278,181,166,
213,279,183,166,
213,279,183,166,
213,281,183,167,
213,281,183,167,
214,282,183,167,
214,282,183,167,
215,282,184,167,
215,282,184,167,
215,283,184,168,
215,283,184,168,
216,285,184,168,
216,285,184,168,
216,286,184,168,
216,286,184,168,
218,289,184,169,
218,289,184,169,
218,292,184,169,
218,292,184,169,
218,292,184,169,
218,292,184,169,
220,295,184,170,
220,295,184,170,
220,295,184,170,
220,295,184,170,
220,296,186,170,
220,296,186,170,
221,297,186,170,
221,297,186,170,
221,297,186,170,
221,297,186,170,
223,297,186,171,
223,297,186,171,
223,300,187,171,
223,300,187,171,
224,301,187,171,
224,301,187,171,
225,301,187,171,
225,301,187,171,
225,304,189,171,
225,304,189,171,
225,305,189,171,
225,305,189,171,
226,307,189,171,
226,307,189,171,
226,307,189,171,
226,307,189,171,
226,308,191,171,
226,308,191,171,
226,308,191,173,
226,308,191,173,
226,308,191,173,
226,308,191,173,
226,308,192,173,
226,308,192,173,
227,310,193,174,
227,310,193,174,
228,311,194,174,
228,311,194,174,
230,311,195,174,
230,311,195,174,
230,311,195,175,
230,311,195,175,
230,313,196,175,
230,313,196,175,
233,313,196,175,
233,313,196,175,
233,313,196,175,
233,313,196,175,
233,313,196,175,
233,313,196,175,
234,314,197,175,
234,314,197,175,
234,314,197,175,
234,314,197,175,
234,315,197,175,
234,315,197,175,
235,315,197,175,
235,315,197,175,
235,317,197,175,
235,317,197,175,
235,317,197,175,
235,317,197,175,
235,318,197,175,
235,318,197,175,
235,320,197,175,
235,320,197,175,
235,322,197,175,
235,322,197,175,
236,324,197,175,
236,324,197,175,
236,326,197,175,
236,326,197,175,
236,329,197,175,
236,329,197,175,
238,330,197,175,
238,330,197,175,
238,331,197,175,
238,331,197,175,
238,331,197,175,
238,331,197,175,
238,332,197,175,
238,332,197,175,
238,332,197,175,
238,332,197,175,
238,332,197,175,
238,332,197,175,
238,333,197,175,
238,333,197,175,
239,333,197,175,
239,333,197,175,
239,334,197,175,
239,334,197,175,
239,334,197,175,
239,334,197,175,
239,334,197,175,
239,334,197,175,
239,335,198,175,
239,335,198,175,
239,336,198,175,
239,336,198,175,
239,336,198,175,
239,336,198,175,
240,336,198,175,
240,336,198,175,
241,338,198,175,
241,338,198,175,
241,339,199,175,
241,339,199,175,
241,339,200,175,
241,339,200,175,
241,340,200,175,
241,340,200,175,
241,340,200,175,
241,340,200,175,
242,341,200,175,
242,341,200,175,
242,341,200,176,
242,341,200,176,
242,341,200,176,
242,341,200,176,
242,341,200,176,
242,341,200,176,
242,342,200,176,
242,342,200,176,
242,342,200,176,
242,342,200,176,
242,342,201,176,
242,342,201,176,
242,342,201,177,
242,342,201,177,
242,342,201,177,
242,342,201,177,
242,342,202,177,
242,342,202,177,
242,344,202,177,
242,344,202,177,
242,344,202,177,
242,344,202,177,
242,344,203,177,
242,344,203,177,
242,346,203,177,
242,346,203,177,
242,347,203,177,
243,349,203,177,
243,350,203,177,
243,351,203,177,
243,353,203,177,
243,355,203,177,
243,356,203,177,
243,357,203,177,
243,357,203,177,
243,359,203,177,
243,360,203,177,
243,361,203,177,
243,363,203,177,
243,363,203,177,
244,365,203,177,
244,368,203,177,
244,368,203,177,
244,368,203,177,
244,370,203,177,
244,371,203,177,
244,371,203,177,
244,371,203,177,
244,371,203,177,
244,371,203,177,
244,371,203,177,
244,371,203,177,
244,371,203,177,
244,373,203,177,
244,373,203,177,
244,373,203,177,
244,374,203,177,
244,374,203,177,
244,375,203,177,
244,375,203,177,
244,375,203,177,
244,375,203,177,
244,376,203,177,
244,376,203,177,
244,377,203,177,
244,377,203,177,
244,377,203,177,
244,377,203,177,
244,377,203,177,
244,377,203,177,
244,377,203,177,
244,377,203,177,
244,377,203,177,
244,377,203,177,
244,378,203,177,
244,378,203,177,
244,378,203,177,
244,378,203,177,
244,378,203,177,
244,378,203,177,
244,378,203,177,
244,378,203,177,
244,378,203,177,
244,378,203,177,
244,378,203,177,
244,378,203,177,
244,378,203,177,
244,378,203,177,
244,378,203,177,
244,378,203,177,
244,378,203,177,
244,378,203,177,
244,378,203,177,
244,378,203,177,
244,378,203,177,
244,378,203,177,
244,378,203,177,
244,378,203,177,
244,378,203,177,
244,378,203,177,
244,378,203,177,
244,378,203,177,
244,378,203,177,
244,378,203,177,
244,378,203,177,
244,378,203,177,
244,378,203,177,
244,378,203,177,
244,378,203,177,
244,378,203,177,
244,378,203,177,
244,378,203,177,
244,378,203,177,
244,378,203,177,
244,378,203,177,
244,378,203,177,
244,378,203,177,
244,378,203,177,
244,378,203,177,
244,378,203,177,
244,378,203,177,
244,378,203,177,
244,378,203,177,
244,378,203,177,
244,378,203,177,
244,378,203,177,
244,378,203,177,
244,378,203,177,
244,378,203,177,
244,378,203,177,
244,378,203,177,
244,379,203,177,
244,379,203,177,
244,379,203,177,
244,379,203,177,
244,379,204,177,
244,379,204,177,
244,379,205,177,
244,379,205,177,
244,379,205,177,
244,379,205,177,
245,379,205,177,
245,379,205,177,
246,379,205,177,
246,379,205,177,
246,379,206,177,
246,379,206,177,
248,379,206,177,
248,379,206,177,
248,379,206,177,
248,379,206,177,
248,380,206,177,
248,380,206,177,
248,380,206,177,
248,380,206,177,
250,381,206,177,
250,381,206,177,
250,381,206,177,
250,381,206,177,
250,381,206,177,
250,381,206,177,
251,383,206,177,
251,383,206,177,
252,383,206,177,
252,383,206,177,
252,384,206,177,
252,384,206,177,
252,385,206,177,
252,385,206,177,
252,386,206,177,
252,386,206,177,
252,387,206,177,
252,387,206,177,
252,387,206,177,
252,387,206,177,
252,387,206,177,
252,387,206,177,
252,388,206,177,
252,388,206,177,
252,389,206,177,
252,389,206,177,
252,389,206,177,
252,389,206,177,
252,390,206,177,
252,390,206,177,
252,391,206,177,
252,391,206,177,
252,392,206,177,
252,392,206,177,
252,392,206,177,
252,392,206,177,
253,394,206,177,
253,394,206,177,
253,395,206,177,
253,395,206,177,
254,395,206,177,
254,395,206,177,
255,395,206,177,
255,395,206,177,
255,395,206,177,
255,395,206,177,
256,396,207,177,
256,396,207,177,
256,396,207,177,
256,396,207,177,
257,396,207,178,
257,396,207,178,
257,396,207,178,
257,396,207,178,
257,396,207,178,
257,396,207,178,
257,397,207,178,
257,397,207,178,
257,397,207,178,
257,397,207,178,
257,398,208,178,
257,398,208,178,
257,399,208,178,
257,399,208,178,
257,401,209,179,
257,401,209,179,
257,401,209,180,
257,401,209,180,
257,403,209,180,
257,403,209,180,
259,404,209,180,
259,404,209,180,
260,404,209,180,
260,404,209,180,
260,404,209,182,
260,404,209,182,
262,404,209,183,
262,404,209,183,
264,404,209,183,
264,404,209,183,
264,404,209,183,
264,404,209,183,
265,404,209,183,
265,404,209,183,
265,405,209,184,
265,405,209,184,
266,406,209,184,
266,406,209,184,
268,406,209,184,
268,406,209,184,
268,407,209,184,
268,407,209,184,
268,408,209,184,
268,408,209,184,
268,408,209,184,
268,408,209,184,
268,409,209,184,
268,409,209,184,
268,409,209,184,
268,409,209,184,
268,409,209,184,
268,409,209,184,
269,409,209,184,
269,409,209,184,
269,411,209,184,
269,411,209,184,
269,411,209,184,
269,411,209,184,
269,412,209,184,
269,412,209,184,
270,412,209,184,
270,412,209,184,
270,412,209,184,
270,412,209,184,
270,413,210,184,
270,413,210,184,
270,414,210,184,
